"","x"
"cg05012275",6807
"cg05013596",6808
"cg05013986",6809
"cg05014952",6810
"cg05015154",6811
"cg05017276",6812
"cg05018696",6813
"cg05019226",6814
"cg05019982",6815
"cg05021150",6816
"cg05021589",6817
"cg05022221",6818
"cg05022363",6819
"cg05024205",6820
"cg05024939",6821
"cg05028132",6822
"cg05029203",6823
"cg05030567",6824
"cg05030588",6825
"cg05030744",6826
"cg05030995",6827
"cg05031474",6828
"cg05031676",6829
"cg05032059",6830
"cg05032451",6831
"cg05033071",6832
"cg05035366",6833
"cg05035746",6834
"cg05035791",6835
"cg05037472",6836
"cg05037556",6837
"cg05037737",6838
"cg05037823",6839
"cg05039262",6840
"cg05039548",6841
"cg05039637",6842
"cg05039671",6843
"cg05039938",6844
"cg05041073",6845
"cg05041395",6846
"cg05042466",6847
"cg05042729",6848
"cg05043185",6849
"cg05043743",6850
"cg05044089",6851
"cg05044267",6852
"cg05046128",6853
"cg05046398",6854
"cg05047982",6855
"cg05051981",6856
"cg05052045",6857
"cg05052194",6858
"cg05052242",6859
"cg05052463",6860
"cg05052519",6861
"cg05053064",6862
"cg05053358",6863
"cg05055874",6864
"cg05056257",6865
"cg05057226",6866
"cg05058571",6867
"cg05059566",6868
"cg05060234",6869
"cg05060618",6870
"cg05061107",6871
"cg05061886",6872
"cg05062755",6873
"cg05064151",6874
"cg05064186",6875
"cg05064659",6876
"cg05066539",6877
"cg05067709",6878
"cg05067925",6879
"cg05068647",6880
"cg05069426",6881
"cg05070273",6882
"cg05070816",6883
"cg05071129",6884
"cg05072035",6885
"cg05074568",6886
"cg05074697",6887
"cg05074718",6888
"cg05075308",6889
"cg05075312",6890
"cg05076398",6891
"cg05078979",6892
"cg05079374",6893
"cg05079685",6894
"cg05081037",6895
"cg05081470",6896
"cg05081855",6897
"cg05082081",6898
"cg05082095",6899
"cg05085809",6900
"cg05086365",6901
"cg05086458",6902
"cg05086494",6903
"cg05087204",6904
"cg05087350",6905
"cg05087948",6906
"cg05088060",6907
"cg05088143",6908
"cg05088747",6909
"cg05088782",6910
"cg05089540",6911
"cg05089968",6912
"cg05090186",6913
"cg05090858",6914
"cg05092387",6915
"cg05092810",6916
"cg05093137",6917
"cg05093280",6918
"cg05094019",6919
"cg05094213",6920
"cg05094582",6921
"cg05094722",6922
"cg05094833",6923
"cg05095283",6924
"cg05096292",6925
"cg05097064",6926
"cg05097610",6927
"cg05098125",6928
"cg05098193",6929
"cg05098471",6930
"cg05098623",6931
"cg05098689",6932
"cg05099385",6933
"cg05099709",6934
"cg05100313",6935
"cg05100796",6936
"cg05101180",6937
"cg05101394",6938
"cg05102921",6939
"cg05103590",6940
"cg05103983",6941
"cg05104204",6942
"cg05106770",6943
"cg05107826",6944
"cg05108018",6945
"cg05108243",6946
"cg05108467",6947
"cg05108472",6948
"cg05109207",6949
"cg05109573",6950
"cg05109804",6951
"cg05110733",6952
"cg05111000",6953
"cg05111574",6954
"cg05112916",6955
"cg05114194",6956
"cg05114223",6957
"cg05118387",6958
"cg05119060",6959
"cg05119607",6960
"cg05119754",6961
"cg05120647",6962
"cg05120715",6963
"cg05121253",6964
"cg05122695",6965
"cg05124116",6966
"cg05124292",6967
"cg05124621",6968
"cg05124812",6969
"cg05124869",6970
"cg05125455",6971
"cg05125838",6972
"cg05127380",6973
"cg05128975",6974
"cg05129035",6975
"cg05129051",6976
"cg05129162",6977
"cg05130666",6978
"cg05130731",6979
"cg05131628",6980
"cg05132365",6981
"cg05134560",6982
"cg05134912",6983
"cg05136138",6984
"cg05136263",6985
"cg05138458",6986
"cg05139200",6987
"cg05139542",6988
"cg05141362",6989
"cg05141473",6990
"cg05141984",6991
"cg05142135",6992
"cg05142376",6993
"cg05143854",6994
"cg05146200",6995
"cg05146534",6996
"cg05146658",6997
"cg05147195",6998
"cg05147474",6999
"cg05147550",7000
"cg05148385",7001
"cg05148809",7002
"cg05149197",7003
"cg05149797",7004
"cg05150697",7005
"cg05150932",7006
"cg05151171",7007
"cg05151568",7008
"cg05151611",7009
"cg05152013",7010
"cg05153474",7011
"cg05153759",7012
"cg05153898",7013
"cg05154530",7014
"cg05155009",7015
"cg05155965",7016
"cg05156134",7017
"cg05156492",7018
"cg05156689",7019
"cg05158744",7020
"cg05159472",7021
"cg05160580",7022
"cg05160688",7023
"cg05161659",7024
"cg05162670",7025
"cg05163400",7026
"cg05163758",7027
"cg05165194",7028
"cg05166408",7029
"cg05166684",7030
"cg05166871",7031
"cg05167704",7032
"cg05167834",7033
"cg05168253",7034
"cg05168534",7035
"cg05169548",7036
"cg05170536",7037
"cg05170661",7038
"cg05172686",7039
"cg05172744",7040
"cg05173279",7041
"cg05173571",7042
"cg05174060",7043
"cg05174781",7044
"cg05175119",7045
"cg05175614",7046
"cg05176833",7047
"cg05177513",7048
"cg05177534",7049
"cg05180115",7050
"cg05180417",7051
"cg05181091",7052
"cg05182034",7053
"cg05182469",7054
"cg05183249",7055
"cg05184059",7056
"cg05184712",7057
"cg05185069",7058
"cg05185255",7059
"cg05185512",7060
"cg05185640",7061
"cg05185793",7062
"cg05186043",7063
"cg05186581",7064
"cg05187361",7065
"cg05187404",7066
"cg05187459",7067
"cg05188363",7068
"cg05190315",7069
"cg05190614",7070
"cg05191651",7071
"cg05191666",7072
"cg05191856",7073
"cg05191910",7074
"cg05191959",7075
"cg05192044",7076
"cg05193157",7077
"cg05193512",7078
"cg05194315",7079
"cg05194810",7080
"cg05194811",7081
"cg05196683",7082
"cg05196915",7083
"cg05197191",7084
"cg05198393",7085
"cg05198893",7086
"cg05199187",7087
"cg05200513",7088
"cg05200606",7089
"cg05201058",7090
"cg05201130",7091
"cg05201282",7092
"cg05202136",7093
"cg05202498",7094
"cg05202587",7095
"cg05202745",7096
"cg05203258",7097
"cg05203725",7098
"cg05203985",7099
"cg05204259",7100
"cg05204560",7101
"cg05204798",7102
"cg05205074",7103
"cg05205094",7104
"cg05206371",7105
"cg05207134",7106
"cg05207218",7107
"cg05207821",7108
"cg05209020",7109
"cg05211223",7110
"cg05211590",7111
"cg05211702",7112
"cg05211768",7113
"cg05212424",7114
"cg05212484",7115
"cg05212802",7116
"cg05213281",7117
"cg05213609",7118
"cg05214767",7119
"cg05215308",7120
"cg05215357",7121
"cg05216621",7122
"cg05217182",7123
"cg05217279",7124
"cg05217983",7125
"cg05218225",7126
"cg05218375",7127
"cg05219417",7128
"cg05219494",7129
"cg05221286",7130
"cg05221813",7131
"cg05222658",7132
"cg05222837",7133
"cg05223134",7134
"cg05223397",7135
"cg05224118",7136
"cg05225604",7137
"cg05226148",7138
"cg05226860",7139
"cg05228254",7140
"cg05228408",7141
"cg05229416",7142
"cg05229781",7143
"cg05229784",7144
"cg05230847",7145
"cg05232001",7146
"cg05232130",7147
"cg05234151",7148
"cg05234440",7149
"cg05234920",7150
"cg05238143",7151
"cg05238736",7152
"cg05243338",7153
"cg05244071",7154
"cg05244677",7155
"cg05247265",7156
"cg05247547",7157
"cg05247990",7158
"cg05249880",7159
"cg05250259",7160
"cg05250458",7161
"cg05251553",7162
"cg05252645",7163
"cg05253023",7164
"cg05253866",7165
"cg05254441",7166
"cg05256005",7167
"cg05256399",7168
"cg05256656",7169
"cg05257518",7170
"cg05258148",7172
"cg05260361",7173
"cg05260482",7174
"cg05260526",7175
"cg05260869",7176
"cg05261703",7177
"cg05261870",7178
"cg05262155",7179
"cg05262711",7180
"cg05265270",7181
"cg05265858",7182
"cg05265959",7183
"cg05266211",7184
"cg05267150",7185
"cg05267627",7186
"cg05268271",7187
"cg05269757",7188
"cg05270634",7189
"cg05271219",7190
"cg05272031",7191
"cg05272217",7192
"cg05272248",7193
"cg05273495",7194
"cg05273715",7195
"cg05273821",7196
"cg05275337",7197
"cg05275734",7198
"cg05277538",7199
"cg05277730",7200
"cg05278305",7201
"cg05278531",7202
"cg05279637",7203
"cg05280206",7204
"cg05280471",7205
"cg05280803",7206
"cg05284821",7207
"cg05284834",7208
"cg05286130",7209
"cg05289468",7210
"cg05292023",7211
"cg05292245",7212
"cg05292995",7213
"cg05293246",7214
"cg05294243",7215
"cg05295324",7216
"cg05296643",7217
"cg05296751",7218
"cg05297127",7219
"cg05297162",7220
"cg05297331",7221
"cg05297552",7222
"cg05297954",7223
"cg05298340",7224
"cg05298628",7225
"cg05299070",7226
"cg05299242",7227
"cg05299431",7228
"cg05300802",7229
"cg05302107",7230
"cg05303018",7231
"cg05303585",7232
"cg05304501",7233
"cg05304630",7234
"cg05304748",7235
"cg05305015",7236
"cg05305327",7237
"cg05308374",7238
"cg05308715",7239
"cg05308779",7240
"cg05308831",7241
"cg05309081",7242
"cg05309481",7243
"cg05309878",7244
"cg05310717",7245
"cg05311521",7246
"cg05311559",7247
"cg05311959",7248
"cg05312115",7249
"cg05312321",7250
"cg05312482",7251
"cg05312831",7252
"cg05313078",7253
"cg05313144",7254
"cg05313153",7255
"cg05314634",7256
"cg05315321",7257
"cg05316006",7258
"cg05316065",7259
"cg05316560",7260
"cg05317739",7261
"cg05317890",7262
"cg05318100",7263
"cg05319110",7264
"cg05319795",7265
"cg05320089",7266
"cg05320568",7267
"cg05320825",7268
"cg05320843",7269
"cg05322294",7270
"cg05324472",7271
"cg05325167",7272
"cg05325448",7273
"cg05326840",7274
"cg05328327",7275
"cg05328510",7276
"cg05329145",7277
"cg05330587",7278
"cg05330668",7279
"cg05330949",7280
"cg05331950",7281
"cg05332360",7282
"cg05332877",7283
"cg05336737",7284
"cg05337739",7285
"cg05338001",7286
"cg05338309",7287
"cg05338529",7288
"cg05338637",7289
"cg05339574",7290
"cg05339934",7291
"cg05341330",7292
"cg05341636",7293
"cg05346606",7294
"cg05347424",7295
"cg05347535",7296
"cg05347832",7297
"cg05348017",7298
"cg05348516",7299
"cg05349233",7300
"cg05349874",7301
"cg05350610",7302
"cg05351583",7303
"cg05352161",7304
"cg05352889",7305
"cg05354872",7306
"cg05355126",7307
"cg05357078",7308
"cg05357426",7309
"cg05357987",7310
"cg05358179",7311
"cg05358536",7312
"cg05359706",7314
"cg05361761",7315
"cg05362042",7316
"cg05362511",7317
"cg05362516",7318
"cg05362669",7319
"cg05362744",7320
"cg05364494",7321
"cg05365729",7322
"cg05366606",7323
"cg05366673",7324
"cg05367476",7325
"cg05368275",7326
"cg05369916",7327
"cg05370805",7328
"cg05371279",7329
"cg05371975",7330
"cg05372452",7331
"cg05372644",7332
"cg05373428",7333
"cg05373603",7334
"cg05375765",7335
"cg05376468",7336
"cg05377512",7337
"cg05378162",7338
"cg05379675",7339
"cg05382001",7340
"cg05383120",7341
"cg05383437",7342
"cg05384642",7343
"cg05385111",7344
"cg05385158",7345
"cg05387438",7346
"cg05387692",7347
"cg05388242",7348
"cg05388504",7349
"cg05388544",7350
"cg05388859",7351
"cg05388899",7352
"cg05389467",7353
"cg05389472",7354
"cg05390084",7355
"cg05390212",7356
"cg05390449",7357
"cg05391884",7358
"cg05392293",7359
"cg05392302",7360
"cg05393688",7361
"cg05395442",7362
"cg05395648",7363
"cg05396010",7364
"cg05396320",7365
"cg05397631",7366
"cg05398700",7367
"cg05399218",7368
"cg05399958",7369
"cg05400092",7370
"cg05400549",7371
"cg05401447",7372
"cg05401701",7373
"cg05401971",7374
"cg05402073",7375
"cg05402195",7376
"cg05402634",7377
"cg05402636",7378
"cg05403103",7379
"cg05403655",7380
"cg05405476",7381
"cg05406154",7382
"cg05406595",7383
"cg05407325",7384
"cg05407740",7385
"cg05409038",7386
"cg05409322",7387
"cg05409385",7388
"cg05409685",7389
"cg05411495",7390
"cg05412840",7391
"cg05413840",7392
"cg05413941",7393
"cg05415282",7394
"cg05415875",7395
"cg05418097",7396
"cg05418260",7397
"cg05418746",7398
"cg05419238",7399
"cg05420466",7400
"cg05422352",7401
"cg05422546",7402
"cg05422834",7403
"cg05424177",7404
"cg05424351",7405
"cg05425369",7406
"cg05428833",7407
"cg05429678",7408
"cg05430673",7409
"cg05431047",7410
"cg05431747",7411
"cg05432180",7412
"cg05432333",7413
"cg05433039",7414
"cg05433468",7415
"cg05433621",7416
"cg05434345",7417
"cg05434807",7418
"cg05434846",7419
"cg05436467",7420
"cg05438072",7421
"cg05439214",7422
"cg05439340",7423
"cg05439759",7424
"cg05440289",7425
"cg05441133",7426
"cg05441248",7427
"cg05441409",7428
"cg05442902",7429
"cg05443339",7430
"cg05443576",7431
"cg05444660",7432
"cg05446174",7433
"cg05446665",7434
"cg05446945",7435
"cg05447476",7436
"cg05450500",7437
"cg05450652",7438
"cg05451655",7439
"cg05453278",7440
"cg05454558",7441
"cg05454653",7442
"cg05454894",7443
"cg05455896",7444
"cg05456246",7445
"cg05456580",7446
"cg05456909",7447
"cg05457273",7448
"cg05459845",7449
"cg05460366",7450
"cg05461730",7451
"cg05461995",7452
"cg05462042",7453
"cg05462355",7454
"cg05462592",7455
"cg05463929",7456
"cg05464599",7457
"cg05465498",7458
"cg05465967",7459
"cg05466175",7460
"cg05466969",7461
"cg05468331",7462
"cg05468481",7463
"cg05468948",7464
"cg05470179",7465
"cg05470767",7466
"cg05470773",7467
"cg05472074",7468
"cg05472612",7469
"cg05473328",7470
"cg05473517",7471
"cg05473648",7472
"cg05473871",7473
"cg05474726",7474
"cg05474883",7475
"cg05475048",7476
"cg05475402",7477
"cg05475543",7478
"cg05477413",7479
"cg05478041",7480
"cg05478327",7481
"cg05478738",7482
"cg05482230",7483
"cg05482254",7484
"cg05483041",7485
"cg05484346",7486
"cg05484434",7487
"cg05484808",7488
"cg05484856",7489
"cg05485177",7490
"cg05485821",7491
"cg05486014",7492
"cg05486213",7493
"cg05486822",7494
"cg05487364",7495
"cg05488650",7496
"cg05490078",7497
"cg05491166",7498
"cg05491758",7499
"cg05492270",7500
"cg05492387",7501
"cg05493978",7502
"cg05495985",7503
"cg05496363",7504
"cg05496616",7505
"cg05496676",7506
"cg05496923",7507
"cg05497094",7508
"cg05497169",7509
"cg05497416",7510
"cg05499494",7511
"cg05500919",7512
"cg05501112",7513
"cg05501584",7514
"cg05506187",7515
"cg05506365",7516
"cg05506474",7517
"cg05506584",7518
"cg05508478",7519
"cg05512265",7520
"cg05513775",7521
"cg05513929",7522
"cg05514091",7523
"cg05514283",7524
"cg05515765",7525
"cg05516423",7526
"cg05517189",7527
"cg05519487",7528
"cg05519561",7529
"cg05519841",7530
"cg05520117",7531
"cg05520357",7532
"cg05521636",7533
"cg05522906",7534
"cg05523563",7535
"cg05524242",7536
"cg05524292",7537
"cg05526228",7538
"cg05528361",7539
"cg05528944",7540
"cg05529086",7541
"cg05530690",7542
"cg05531564",7543
"cg05531691",7544
"cg05532378",7545
"cg05532671",7546
"cg05532892",7547
"cg05533095",7548
"cg05533382",7549
"cg05533537",7550
"cg05533667",7551
"cg05534676",7552
"cg05535461",7553
"cg05535981",7554
"cg05536251",7555
"cg05537515",7556
"cg05537796",7557
"cg05539466",7558
"cg05539679",7559
"cg05540907",7560
"cg05542085",7561
"cg05542681",7562
"cg05543238",7563
"cg05543909",7564
"cg05544360",7565
"cg05545083",7566
"cg05546219",7567
"cg05546590",7568
"cg05548785",7569
"cg05549181",7570
"cg05549807",7571
"cg05551621",7572
"cg05552134",7573
"cg05552755",7574
"cg05553502",7575
"cg05553566",7576
"cg05553771",7577
"cg05555567",7578
"cg05557064",7579
"cg05558450",7580
"cg05559149",7581
"cg05559600",7582
"cg05560670",7583
"cg05561610",7584
"cg05562063",7585
"cg05562961",7586
"cg05563253",7587
"cg05564036",7588
"cg05564167",7589
"cg05568345",7590
"cg05568710",7591
"cg05568713",7592
"cg05569203",7593
"cg05569793",7594
"cg05569803",7595
"cg05570066",7596
"cg05570491",7597
"cg05571134",7598
"cg05571450",7599
"cg05571800",7600
"cg05573165",7601
"cg05573418",7602
"cg05575054",7603
"cg05575208",7604
"cg05575542",7605
"cg05575546",7606
"cg05576116",7607
"cg05576828",7608
"cg05577301",7609
"cg05577345",7610
"cg05578172",7611
"cg05578628",7612
"cg05579189",7613
"cg05579731",7614
"cg05581130",7615
"cg05584230",7616
"cg05584618",7617
"cg05584808",7618
"cg05587638",7619
"cg05588506",7620
"cg05589441",7621
"cg05589845",7622
"cg05590009",7623
"cg05592909",7624
"cg05596483",7625
"cg05597900",7626
"cg05597983",7627
"cg05598763",7628
"cg05600417",7629
"cg05600721",7630
"cg05601676",7631
"cg05602488",7632
"cg05602738",7633
"cg05602886",7634
"cg05602977",7635
"cg05603368",7636
"cg05603896",7637
"cg05604535",7638
"cg05605102",7639
"cg05605166",7640
"cg05605496",7641
"cg05605723",7642
"cg05606175",7643
"cg05606581",7644
"cg05607152",7645
"cg05609811",7646
"cg05611223",7647
"cg05611300",7648
"cg05612157",7649
"cg05612368",7650
"cg05613158",7651
"cg05613307",7652
"cg05615329",7653
"cg05615712",7654
"cg05616969",7655
"cg05617117",7656
"cg05617174",7657
"cg05617307",7658
"cg05617553",7659
"cg05618548",7660
"cg05618746",7661
"cg05620664",7662
"cg05620901",7663
"cg05621378",7664
"cg05621473",7665
"cg05622324",7666
"cg05622337",7667
"cg05622807",7668
"cg05623230",7669
"cg05623836",7670
"cg05627557",7671
"cg05628201",7672
"cg05628515",7673
"cg05629639",7674
"cg05629730",7675
"cg05630644",7676
"cg05630725",7677
"cg05630810",7678
"cg05631094",7679
"cg05632694",7680
"cg05633263",7681
"cg05634634",7682
"cg05634856",7683
"cg05635248",7684
"cg05635693",7685
"cg05636239",7686
"cg05637627",7687
"cg05638201",7688
"cg05638305",7689
"cg05638983",7690
"cg05639775",7691
"cg05641937",7692
"cg05642042",7693
"cg05642505",7694
"cg05642781",7695
"cg05645012",7696
"cg05645807",7697
"cg05646405",7698
"cg05647280",7699
"cg05648498",7700
"cg05648843",7701
"cg05649080",7702
"cg05650111",7703
"cg05651663",7704
"cg05652640",7705
"cg05653146",7706
"cg05653887",7707
"cg05655186",7708
"cg05655308",7709
"cg05656329",7710
"cg05656415",7711
"cg05656469",7712
"cg05656590",7713
"cg05658184",7714
"cg05658303",7715
"cg05659014",7716
"cg05659128",7717
"cg05660816",7718
"cg05661278",7719
"cg05661289",7720
"cg05661427",7721
"cg05661521",7722
"cg05661933",7723
"cg05662644",7724
"cg05664157",7725
"cg05664454",7726
"cg05664581",7727
"cg05664895",7728
"cg05666493",7729
"cg05666541",7730
"cg05668084",7731
"cg05670124",7732
"cg05670395",7733
"cg05671448",7734
"cg05671661",7735
"cg05673506",7736
"cg05675336",7737
"cg05675373",7738
"cg05676622",7739
"cg05677872",7740
"cg05678488",7741
"cg05679679",7742
"cg05679822",7743
"cg05681412",7744
"cg05681548",7745
"cg05681757",7746
"cg05682600",7747
"cg05684493",7748
"cg05686124",7749
"cg05686715",7750
"cg05687153",7751
"cg05688640",7752
"cg05688812",7753
"cg05689726",7754
"cg05690537",7755
"cg05690769",7756
"cg05691020",7757
"cg05692692",7758
"cg05693178",7759
"cg05694277",7760
"cg05695712",7761
"cg05696347",7762
"cg05697249",7763
"cg05697812",7764
"cg05698015",7765
"cg05698815",7766
"cg05700957",7767
"cg05701280",7768
"cg05703789",7769
"cg05704605",7770
"cg05705651",7771
"cg05705884",7772
"cg05706365",7773
"cg05706534",7774
"cg05708618",7775
"cg05708750",7776
"cg05709201",7777
"cg05709691",7778
"cg05710193",7779
"cg05712938",7780
"cg05713619",7781
"cg05713651",7782
"cg05714161",7783
"cg05714744",7784
"cg05714931",7785
"cg05715367",7786
"cg05717498",7787
"cg05719620",7788
"cg05722263",7789
"cg05722568",7790
"cg05723322",7791
"cg05723552",7792
"cg05723638",7793
"cg05724244",7794
"cg05725005",7795
"cg05725590",7796
"cg05730419",7797
"cg05730460",7798
"cg05730868",7799
"cg05731702",7800
"cg05731834",7801
"cg05733595",7802
"cg05734031",7803
"cg05734144",7804
"cg05734549",7805
"cg05734643",7806
"cg05735550",7807
"cg05736341",7808
"cg05736507",7809
"cg05737603",7810
"cg05737610",7811
"cg05737629",7812
"cg05739278",7813
"cg05740609",7814
"cg05740896",7815
"cg05741426",7816
"cg05741774",7817
"cg05742069",7818
"cg05742354",7819
"cg05742411",7820
"cg05742455",7821
"cg05742632",7822
"cg05743479",7823
"cg05744273",7824
"cg05745611",7825
"cg05746092",7826
"cg05747788",7827
"cg05749574",7828
"cg05750171",7829
"cg05750262",7830
"cg05751066",7831
"cg05751969",7832
"cg05753693",7833
"cg05754145",7834
"cg05754882",7835
"cg05755354",7836
"cg05755779",7837
"cg05756114",7838
"cg05756833",7839
"cg05757789",7840
"cg05757838",7841
"cg05758851",7842
"cg05759182",7843
"cg05759269",7844
"cg05759873",7845
"cg05760059",7846
"cg05761052",7847
"cg05761355",7848
"cg05761480",7849
"cg05761508",7850
"cg05762436",7851
"cg05762489",7852
"cg05762667",7853
"cg05763600",7854
"cg05764166",7855
"cg05765137",7856
"cg05765439",7857
"cg05765630",7858
"cg05766064",7859
"cg05766129",7860
"cg05767157",7861
"cg05767211",7862
"cg05769662",7863
"cg05770325",7864
"cg05771328",7865
"cg05771545",7866
"cg05772542",7867
"cg05772846",7868
"cg05773824",7869
"cg05774801",7870
"cg05775572",7871
"cg05775627",7872
"cg05775645",7873
"cg05776266",7874
"cg05777973",7875
"cg05778253",7876
"cg05779101",7877
"cg05779610",7878
"cg05779772",7879
"cg05780366",7880
"cg05781245",7881
"cg05781984",7882
"cg05782652",7883
"cg05782759",7884
"cg05782860",7885
"cg05782876",7886
"cg05784086",7887
"cg05784402",7888
"cg05785936",7889
"cg05786939",7890
"cg05787200",7891
"cg05787344",7892
"cg05787597",7893
"cg05787618",7894
"cg05787835",7895
"cg05788855",7896
"cg05789487",7897
"cg05790430",7898
"cg05791038",7899
"cg05791494",7900
"cg05791576",7901
"cg05791872",7902
"cg05793328",7903
"cg05796422",7904
"cg05797732",7905
"cg05797975",7906
"cg05798256",7907
"cg05798330",7908
"cg05799250",7909
